"Date","Last","Open","High","Low","Vol.","Change %"
"08/12/2023","64,838.4","64,274.6","65,120.3","63,898.7","3730000","0.88%"
"07/12/2023","64,274.6","64,650.4","64,650.4","63,428.9","3870000","-0.15%"
"06/12/2023","64,368.5","63,992.7","64,462.5","63,992.7","1610000","0.59%"
"05/12/2023","63,992.7","64,650.4","64,838.4","63,898.7","2300000","-1.02%"
"04/12/2023","64,650.4","64,368.5","65,308.2","64,274.6","3010000","0.58%"
"01/12/2023","64,274.6","63,898.7","64,368.5","63,616.8","1390000","1.48%"
"30/11/2023","63,334.9","64,274.6","64,556.5","63,334.9","2580000","-1.46%"
"29/11/2023","64,274.6","64,368.5","64,650.4","64,086.6","1260000","-0.15%"
"28/11/2023","64,368.5","63,992.7","64,368.5","63,428.9","1780000","0.59%"
"27/11/2023","63,992.7","64,180.6","64,274.6","63,804.7","1330000","-0.29%"
"24/11/2023","64,180.6","64,462.5","64,744.4","63,522.8","3130000","-0.58%"
"23/11/2023","64,556.5","65,590.1","65,684.1","64,556.5","1620000","-1.01%"
"22/11/2023","65,214.3","65,308.2","65,966.0","64,838.4","1300000","-0.14%"
"21/11/2023","65,308.2","65,214.3","65,590.1","64,744.4","2960000","0.29%"
"20/11/2023","65,120.3","65,026.3","65,684.1","64,838.4","1770000","-1.00%"
"17/11/2023","65,778.1","66,717.8","66,811.7","65,026.3","2340000","-0.43%"
"16/11/2023","66,060.0","66,341.9","66,999.7","65,684.1","2340000","-0.57%"
"15/11/2023","66,435.9","65,778.1","67,469.5","65,778.1","3950000","2.61%"
"14/11/2023","64,744.4","64,838.4","65,214.3","64,086.6","3000000","0.29%"
"13/11/2023","64,556.5","65,496.2","65,778.1","64,462.5","1730000","-1.29%"
"10/11/2023","65,402.2","66,529.8","66,529.8","65,402.2","2830000","-1.56%"
"09/11/2023","66,435.9","67,281.6","67,751.4","66,435.9","3420000","-0.98%"
"08/11/2023","67,093.6","66,529.8","67,187.6","65,590.1","2340000","0.85%"
"07/11/2023","66,529.8","66,247.9","66,529.8","65,590.1","1470000","-0.28%"
"06/11/2023","66,717.8","65,966.0","67,187.6","65,872.0","1140000","1.43%"
"03/11/2023","65,778.1","66,623.8","66,623.8","65,590.1","1690000","-1.27%"
"02/11/2023","66,623.8","66,247.9","66,623.8","65,590.1","2390000","0.71%"
