"Date","Last","Open","High","Low","Vol.","Change %"
"17/06/2022","57,273.7","56,215.4","57,647.2","55,406.1","3530000","0.00%"
"16/06/2022","57,273.7","56,651.2","58,394.3","56,153.1","3830000","1.66%"
"15/06/2022","56,339.9","56,402.2","56,402.2","54,783.6","2680000","1.57%"
"14/06/2022","55,468.3","53,538.5","55,966.4","53,227.2","3510000","3.36%"
"13/06/2022","53,663.0","54,783.6","56,526.7","53,538.5","5160000","-5.96%"
"10/06/2022","57,066.2","58,830.0","59,504.5","57,066.2","5420000","-4.60%"
"09/06/2022","59,815.7","59,919.5","60,127.0","58,778.2","3110000","0.26%"
"08/06/2022","59,660.1","60,334.5","61,008.9","59,400.7","4860000","-0.52%"
"07/06/2022","59,971.4","58,466.9","59,971.4","56,339.9","7130000","2.30%"
"06/06/2022","58,622.5","59,141.3","60,178.9","58,103.7","4670000","-0.88%"
"03/06/2022","59,141.3","57,844.4","59,141.3","57,533.1","3200000","2.24%"
"02/06/2022","57,844.4","58,518.8","59,556.3","57,636.8","4180000","-0.27%"
"01/06/2022","58,000.0","57,014.3","58,570.7","56,962.4","3720000","1.73%"
"31/05/2022","57,014.3","57,740.6","57,740.6","55,769.2","3940000","-1.26%"
"30/05/2022","57,740.6","57,636.8","58,311.3","56,651.2","4560000","-0.45%"
"27/05/2022","58,000.0","54,783.5","58,103.7","54,731.7","7080000","5.87%"
"26/05/2022","54,783.5","54,576.0","55,561.7","54,264.8","2600000","0.57%"
"25/05/2022","54,472.3","51,619.0","54,472.3","51,203.9","6880000","6.92%"
"24/05/2022","50,944.5","50,062.6","50,944.5","49,803.2","2530000","1.76%"
"23/05/2022","50,062.6","50,944.5","50,944.5","49,855.1","2070000","-1.03%"
"20/05/2022","50,581.4","50,685.1","51,307.7","50,322.0","2570000","0.52%"
"19/05/2022","50,322.0","49,336.3","50,685.1","49,336.3","2240000","-0.72%"
"18/05/2022","50,685.1","51,722.7","51,930.2","50,581.4","3530000","-2.01%"
"17/05/2022","51,722.7","48,246.9","51,722.7","47,987.5","3730000","6.97%"
"16/05/2022","48,350.6","50,581.4","50,581.4","48,350.6","3180000","-0.43%"
"13/05/2022","48,558.1","49,855.1","51,359.6","48,298.7","7490000","-2.09%"
"12/05/2022","49,595.7","51,515.2","52,864.0","49,284.4","4730000","-6.18%"
"11/05/2022","52,864.0","50,840.8","52,864.0","50,218.2","3040000","3.56%"
"10/05/2022","51,048.3","48,765.6","51,255.8","47,728.1","5140000","4.68%"
"09/05/2022","48,765.6","50,996.4","51,359.6","48,765.6","8210000","-6.19%"
"06/05/2022","51,982.1","53,071.5","53,953.5","51,982.1","4440000","-4.30%"
"05/05/2022","54,316.6","54,264.8","54,731.7","52,864.0","4010000","0.19%"
"04/05/2022","54,212.9","54,420.4","54,939.2","54,005.4","2920000","-0.48%"
"29/04/2022","54,472.3","54,472.3","55,561.7","54,057.2","7280000","-0.47%"
"28/04/2022","54,731.7","53,382.8","55,406.1","53,175.3","4620000","2.43%"
"27/04/2022","53,434.7","53,175.3","53,953.5","52,137.7","4620000","-1.25%"
"26/04/2022","54,109.1","51,982.1","54,472.3","50,322.0","9910000","0.87%"
"25/04/2022","53,642.2","57,118.1","57,533.1","53,642.2","8410000","-6.93%"
"22/04/2022","57,636.8","58,363.1","59,089.4","54,991.0","10420000","-0.80%"
"21/04/2022","58,103.7","57,688.7","60,127.0","57,688.7","7430000","0.00%"
"20/04/2022","58,103.7","58,103.7","58,622.5","56,858.7","6010000","0.00%"
"19/04/2022","58,103.7","60,438.3","60,697.7","58,103.7","8630000","-3.03%"
"18/04/2022","59,919.5","59,660.1","61,527.7","59,141.3","6130000","0.43%"
"15/04/2022","59,660.1","59,712.0","61,164.6","59,141.3","5700000","-1.37%"
"14/04/2022","60,490.2","59,763.9","61,683.4","59,763.9","6440000","1.30%"
"13/04/2022","59,712.0","57,066.2","59,712.0","56,962.4","6060000","4.83%"
"12/04/2022","56,962.4","56,547.4","57,844.4","55,302.3","5770000","1.20%"
"08/04/2022","56,288.0","58,778.2","59,089.4","56,288.0","7430000","-4.24%"
"07/04/2022","58,778.2","58,985.7","60,645.8","58,155.6","7150000","0.27%"
"06/04/2022","58,622.5","56,236.1","59,141.3","56,236.1","7630000","3.67%"
"05/04/2022","56,547.4","56,599.3","57,896.2","56,547.4","3400000","-0.27%"
"04/04/2022","56,703.0","58,881.9","58,881.9","56,703.0","4910000","-1.53%"
