"Date","Last","Open","High","Low","Vol.","Change %"
"18/08/2025","18,000","17,850","18,300","17,600","36370000","-0.83%"
"15/08/2025","18,150","19,000","19,050","18,000","36640000","-3.97%"
"14/08/2025","18,900","18,750","19,100","18,400","32810000","2.44%"
"13/08/2025","18,450","18,500","19,200","18,150","36570000","-0.27%"
"12/08/2025","18,500","18,700","18,750","18,200","28650000","-1.60%"
"11/08/2025","18,800","18,750","19,300","18,550","34010000","1.35%"
"08/08/2025","18,550","18,450","18,800","18,000","35670000","1.92%"
"07/08/2025","18,200","18,600","18,600","18,050","23480000","0.00%"
"06/08/2025","18,200","18,000","18,450","17,650","27590000","1.11%"
"05/08/2025","18,000","18,750","19,100","17,500","45920000","-2.44%"
"04/08/2025","18,450","17,300","18,450","17,300","56700000","6.96%"
"01/08/2025","17,250","16,950","17,350","16,650","33830000","3.60%"
"31/07/2025","16,650","16,750","16,800","16,050","25630000","0.30%"
"30/07/2025","16,600","16,300","16,750","15,950","26420000","1.84%"
"29/07/2025","16,300","17,650","17,750","16,300","52340000","-6.86%"
"28/07/2025","17,500","17,400","18,000","17,350","49340000","2.34%"
"25/07/2025","17,100","16,650","17,100","16,600","25900000","1.48%"
"24/07/2025","16,850","16,850","17,050","16,550","22400000","0.00%"
"23/07/2025","16,850","17,100","17,100","16,700","24040000","-0.59%"
"22/07/2025","16,950","16,450","16,950","16,400","28080000","2.42%"
"21/07/2025","16,550","17,200","17,200","16,500","30840000","-2.36%"
"18/07/2025","16,950","17,150","17,500","16,800","48210000","3.35%"
"17/07/2025","16,400","15,500","16,400","15,450","54840000","6.84%"
"16/07/2025","15,350","15,100","15,500","15,050","16820000","1.66%"
"15/07/2025","15,100","15,500","15,550","15,100","15940000","-0.98%"
"14/07/2025","15,250","15,100","15,550","14,500","37690000","0.99%"
"11/07/2025","15,100","15,450","15,550","15,100","20920000","-2.27%"
"10/07/2025","15,450","15,450","15,600","15,300","18030000","0.00%"
"09/07/2025","15,450","15,800","15,800","15,400","20430000","-1.59%"
"08/07/2025","15,700","15,400","15,850","15,250","29490000","2.61%"
"07/07/2025","15,300","15,200","15,450","15,050","22590000","0.66%"
"04/07/2025","15,200","15,000","15,450","14,950","19700000","2.01%"
"03/07/2025","14,900","15,050","15,200","14,900","16310000","-1.32%"
"02/07/2025","15,100","15,000","15,250","14,950","9790000","-0.33%"
"01/07/2025","15,150","15,300","15,300","14,950","9890000","0.00%"
"30/06/2025","15,150","15,200","15,600","15,100","14820000","1.00%"
"27/06/2025","15,000","15,200","15,300","15,000","10730000","-0.99%"
"26/06/2025","15,150","14,950","15,250","14,800","14420000","1.68%"
"25/06/2025","14,900","15,200","15,250","14,900","11190000","-1.00%"
"24/06/2025","15,050","15,300","15,400","14,950","19770000","0.00%"
"23/06/2025","15,050","15,000","15,200","14,900","22100000","-2.59%"
"20/06/2025","15,450","15,750","15,750","15,100","30250000","-0.64%"
"19/06/2025","15,550","15,850","15,850","15,300","19390000","-0.32%"
"18/06/2025","15,600","15,750","16,200","15,450","38610000","0.97%"
"17/06/2025","15,450","15,000","15,500","14,900","36170000","3.69%"
"16/06/2025","14,900","14,200","14,900","14,200","37520000","4.20%"
"13/06/2025","14,300","14,050","14,300","13,650","30350000","0.35%"
"12/06/2025","14,250","13,900","14,400","13,900","18110000","2.52%"
"11/06/2025","13,900","14,400","14,450","13,550","26190000","-3.14%"
"10/06/2025","14,350","14,400","14,500","14,200","18620000","-0.35%"
"09/06/2025","14,400","14,650","14,900","14,200","32550000","0.70%"
"06/06/2025","14,300","14,200","14,400","14,100","20390000","0.00%"
"05/06/2025","14,300","14,200","14,400","13,950","24780000","0.70%"
"04/06/2025","14,200","14,250","14,500","13,900","29420000","0.00%"
"03/06/2025","14,200","14,600","14,700","14,100","38950000","-2.41%"
"02/06/2025","14,550","14,200","14,900","14,150","33320000","2.83%"
"30/05/2025","14,150","14,100","14,400","14,000","58680000","1.43%"
"29/05/2025","13,950","13,350","13,950","13,200","62810000","6.90%"
"28/05/2025","13,050","13,050","13,350","12,700","46880000","1.56%"
"27/05/2025","12,850","12,900","13,200","12,700","28950000","0.39%"
"26/05/2025","12,800","12,650","13,000","12,200","30630000","2.81%"
"23/05/2025","12,450","12,550","12,850","12,450","17210000","-0.40%"
"22/05/2025","12,500","13,050","13,100","12,500","36340000","-1.19%"
"21/05/2025","12,650","11,950","12,650","11,850","36230000","6.75%"
"20/05/2025","11,850","12,050","12,150","11,500","33030000","-1.66%"
"19/05/2025","12,050","12,100","12,450","12,000","19810000","-0.82%"
"16/05/2025","12,150","12,200","12,500","11,950","22660000","0.41%"
"15/05/2025","12,100","12,300","12,400","11,950","14260000","-1.22%"
"14/05/2025","12,250","12,050","12,350","12,000","14520000","1.66%"
"13/05/2025","12,050","12,200","12,250","11,800","27990000","-2.03%"
"12/05/2025","12,300","12,400","12,600","12,150","14820000","0.00%"
"09/05/2025","12,300","12,900","12,900","12,050","24250000","-2.38%"
"08/05/2025","12,600","12,200","12,700","12,200","28160000","-0.40%"
"07/05/2025","12,650","12,300","13,050","12,150","41040000","3.27%"
"06/05/2025","12,250","11,500","12,250","11,500","36990000","6.99%"
"05/05/2025","11,450","11,500","11,600","11,250","10060000","0.44%"
"29/04/2025","11,400","11,650","11,800","11,250","14850000","-0.44%"
"28/04/2025","11,450","11,050","11,600","10,900","27380000","5.53%"
"25/04/2025","10,850","11,300","11,400","10,750","19030000","-3.98%"
"24/04/2025","11,300","10,850","11,550","10,750","31500000","4.63%"
"23/04/2025","10,800","11,150","11,150","10,800","17720000","1.41%"
"22/04/2025","10,650","10,400","10,950","9,960","40490000","3.40%"
"21/04/2025","10,300","9,750","10,300","9,720","24350000","6.51%"
"18/04/2025","9,670","9,500","9,870","9,440","11560000","3.31%"
"17/04/2025","9,360","9,300","9,480","9,100","6280000","-0.11%"
"16/04/2025","9,370","9,250","9,630","9,250","7670000","1.30%"
"15/04/2025","9,250","9,230","9,700","9,160","12010000","0.22%"
"14/04/2025","9,230","9,350","9,350","9,150","7950000","-0.32%"
"11/04/2025","9,260","9,260","9,260","8,930","17090000","6.93%"
"10/04/2025","8,660","8,660","8,660","8,660","523000","6.91%"
"09/04/2025","8,100","7,880","8,490","7,880","14280000","-4.37%"
"08/04/2025","8,470","9,100","9,100","8,470","19620000","-6.92%"
"04/04/2025","9,100","8,910","9,420","8,910","21050000","-5.01%"
"03/04/2025","9,580","9,580","9,900","9,580","30540000","-6.99%"
"02/04/2025","10,300","10,350","10,500","10,250","7880000","-0.48%"
"01/04/2025","10,350","10,400","10,400","10,300","3940000","0.49%"
"31/03/2025","10,300","10,250","10,400","10,200","5300000","0.49%"
"28/03/2025","10,250","10,300","10,400","10,250","4150000","0.00%"
"27/03/2025","10,250","10,300","10,350","10,200","3890000","0.00%"
"26/03/2025","10,250","10,400","10,550","10,250","5560000","-0.97%"
"25/03/2025","10,350","10,400","10,450","10,300","6620000","0.49%"
"24/03/2025","10,300","10,750","10,750","10,150","19700000","-4.19%"
"21/03/2025","10,750","10,950","11,000","10,750","7020000","-0.92%"
"20/03/2025","10,850","10,850","10,900","10,750","7520000","0.46%"
"19/03/2025","10,800","10,800","10,900","10,700","11760000","-1.37%"
"18/03/2025","10,950","11,050","11,150","10,800","19040000","-1.79%"
"17/03/2025","11,150","11,300","11,300","11,050","13570000","0.45%"
"14/03/2025","11,100","10,450","11,100","10,350","40150000","6.73%"
"13/03/2025","10,400","10,500","10,800","10,400","11930000","-0.95%"
"12/03/2025","10,500","10,550","10,650","10,450","5580000","-0.47%"
"11/03/2025","10,550","10,300","10,650","10,200","11010000","1.44%"
"10/03/2025","10,400","10,650","10,700","10,400","7070000","-0.95%"
"07/03/2025","10,500","10,400","10,750","10,400","11450000","1.45%"
"06/03/2025","10,350","10,250","10,400","10,150","8680000","1.47%"
"05/03/2025","10,200","10,300","10,450","10,200","7400000","-0.97%"
"04/03/2025","10,300","10,400","10,500","10,200","12150000","-0.96%"
"03/03/2025","10,400","10,500","10,750","10,350","13000000","-1.89%"
"28/02/2025","10,600","10,300","10,800","10,250","20440000","4.95%"
"27/02/2025","10,100","10,000","10,200","9,980","10640000","2.02%"
"26/02/2025","9,900","10,000","10,050","9,900","5900000","-0.50%"
"25/02/2025","9,950","10,100","10,150","9,880","10820000","-0.50%"
"24/02/2025","10,000","10,250","10,300","9,930","12180000","-1.48%"
"21/02/2025","10,150","10,400","10,400","10,050","13570000","0.50%"
"20/02/2025","10,100","9,500","10,100","9,480","26430000","6.88%"
"19/02/2025","9,450","9,470","9,470","9,350","7820000","1.07%"
"18/02/2025","9,350","9,190","9,490","9,190","8830000","1.52%"
"17/02/2025","9,210","9,260","9,330","9,180","4990000","-0.43%"
"14/02/2025","9,250","9,090","9,340","9,060","5900000","2.55%"
"13/02/2025","9,020","9,160","9,180","9,010","7380000","-1.53%"
"12/02/2025","9,160","9,220","9,260","9,160","3500000","-0.43%"
"11/02/2025","9,200","9,240","9,370","9,150","3870000","-0.33%"
"10/02/2025","9,230","9,450","9,450","9,230","5630000","-2.33%"
"07/02/2025","9,450","9,440","9,640","9,400","5150000","0.64%"
"06/02/2025","9,390","9,420","9,480","9,320","4160000","-0.11%"
"05/02/2025","9,400","9,440","9,580","9,400","7240000","0.11%"
"04/02/2025","9,390","8,930","9,420","8,930","7420000","5.51%"
"03/02/2025","8,900","8,930","9,010","8,880","4450000","-0.34%"
"24/01/2025","8,930","8,880","9,030","8,810","7010000","2.29%"
"23/01/2025","8,730","8,690","8,850","8,680","6080000","0.58%"
"22/01/2025","8,680","9,050","9,100","8,680","11440000","-3.98%"
"21/01/2025","9,040","9,120","9,140","9,040","3240000","-0.11%"
"20/01/2025","9,050","9,240","9,240","9,010","5570000","-2.48%"
"17/01/2025","9,280","9,210","9,330","9,150","4780000","1.20%"
"16/01/2025","9,170","9,200","9,400","9,150","5770000","-0.33%"
"15/01/2025","9,200","9,200","9,430","9,190","7060000","2.79%"
"14/01/2025","8,950","9,500","9,540","8,950","16250000","-5.69%"
"13/01/2025","9,490","9,930","9,990","9,400","11650000","-4.33%"
"10/01/2025","9,920","10,250","10,300","9,920","8720000","-3.22%"
"09/01/2025","10,250","10,350","10,450","10,250","1880000","-1.44%"
"08/01/2025","10,400","10,250","10,450","10,200","4150000","1.46%"
"07/01/2025","10,250","10,450","10,450","10,200","6090000","-1.44%"
"06/01/2025","10,400","10,600","10,600","10,300","5010000","-1.42%"
"03/01/2025","10,550","10,400","10,800","10,400","11640000","1.44%"
"02/01/2025","10,400","10,350","10,500","10,300","4550000","1.46%"
"31/12/2024","10,250","10,300","10,350","10,250","2740000","-0.49%"
"30/12/2024","10,300","10,550","10,550","10,250","6300000","0.98%"
"27/12/2024","10,200","10,400","10,450","10,200","6290000","-1.92%"
"26/12/2024","10,400","10,400","10,550","10,400","3940000","0.00%"
"25/12/2024","10,400","10,350","10,550","10,300","4740000","0.97%"
"24/12/2024","10,300","10,500","10,550","10,250","5730000","-1.90%"
"23/12/2024","10,500","10,350","10,600","10,300","7500000","3.96%"
"20/12/2024","10,100","10,500","10,550","10,100","12860000","-3.35%"
"19/12/2024","10,450","10,500","10,600","10,450","7310000","-0.95%"
"18/12/2024","10,550","10,450","10,600","10,450","4020000","0.96%"
"17/12/2024","10,450","10,450","10,550","10,450","2400000","0.48%"
"16/12/2024","10,400","10,500","10,550","10,400","2570000","-0.48%"
"13/12/2024","10,450","10,500","10,550","10,450","3820000","-0.48%"
"12/12/2024","10,500","10,550","10,650","10,500","3040000","-0.47%"
"11/12/2024","10,550","10,650","10,700","10,500","4480000","-0.47%"
"10/12/2024","10,600","10,700","10,850","10,600","5170000","-0.93%"
"09/12/2024","10,700","10,650","10,800","10,600","6560000","0.47%"
"06/12/2024","10,650","10,900","10,950","10,650","5590000","-1.84%"
"05/12/2024","10,850","10,500","11,000","10,500","8030000","3.33%"
"04/12/2024","10,500","10,700","10,800","10,500","10320000","-1.87%"
"03/12/2024","10,700","11,000","11,050","10,700","6760000","-2.28%"
"02/12/2024","10,950","11,000","11,100","10,900","3420000","0.00%"
"29/11/2024","10,950","11,050","11,100","10,950","7190000","-1.35%"
"28/11/2024","11,100","11,300","11,400","11,000","6300000","-0.89%"
"27/11/2024","11,200","11,200","11,500","11,100","9930000","0.90%"
"26/11/2024","11,100","10,850","11,200","10,800","7930000","0.91%"
"25/11/2024","11,000","11,150","11,200","10,750","12280000","0.00%"
"22/11/2024","11,000","11,250","11,250","11,000","8310000","-2.22%"
"21/11/2024","11,250","11,250","11,300","11,100","5630000","0.00%"
"20/11/2024","11,250","11,150","11,400","11,000","20290000","4.65%"
"19/11/2024","10,750","10,550","11,100","10,550","12100000","1.90%"
"18/11/2024","10,550","10,500","10,650","10,450","6500000","1.44%"
"15/11/2024","10,400","10,700","10,750","10,400","7070000","-3.70%"
"14/11/2024","10,800","10,700","10,950","10,650","6730000","0.00%"
"13/11/2024","10,800","10,600","10,950","10,550","15790000","2.37%"
"12/11/2024","10,550","10,650","10,750","10,500","6560000","-0.94%"
"11/11/2024","10,650","10,550","10,750","10,500","5280000","-0.47%"
"08/11/2024","10,700","10,900","10,900","10,650","4030000","-0.93%"
"07/11/2024","10,800","10,550","11,050","10,450","18150000","3.85%"
"06/11/2024","10,400","10,350","10,500","10,300","2870000","0.97%"
"05/11/2024","10,300","10,250","10,500","10,250","4200000","0.98%"
"04/11/2024","10,200","10,300","10,400","10,200","4980000","-1.45%"
"01/11/2024","10,350","10,500","10,650","10,350","4640000","-1.43%"
"31/10/2024","10,500","10,850","10,850","10,500","6140000","-1.87%"
"30/10/2024","10,700","10,500","10,900","10,350","11950000","3.38%"
"29/10/2024","10,350","10,500","10,600","10,350","3900000","0.00%"
"28/10/2024","10,350","10,300","10,600","10,250","5530000","1.47%"
"25/10/2024","10,200","10,100","10,300","10,100","3270000","0.49%"
"24/10/2024","10,150","10,250","10,350","10,150","3060000","-0.98%"
"23/10/2024","10,250","10,150","10,350","10,100","5010000","0.99%"
"22/10/2024","10,150","10,200","10,350","10,150","5590000","-0.98%"
"21/10/2024","10,250","10,400","10,400","10,250","4120000","-0.97%"
"18/10/2024","10,350","10,550","10,550","10,350","2950000","-0.96%"
"17/10/2024","10,450","10,200","10,500","10,050","11790000","2.45%"
"16/10/2024","10,200","10,400","10,500","10,200","8730000","-2.39%"
"15/10/2024","10,450","10,650","10,750","10,450","6990000","-1.88%"
"14/10/2024","10,650","10,850","10,900","10,550","7010000","-1.39%"
"11/10/2024","10,800","10,750","10,850","10,700","5260000","0.00%"
"10/10/2024","10,800","10,800","10,900","10,750","4120000","0.47%"
"09/10/2024","10,750","10,700","10,850","10,700","3500000","0.47%"
"08/10/2024","10,700","10,800","10,900","10,500","7820000","-0.93%"
"07/10/2024","10,800","10,900","11,000","10,750","5350000","-0.46%"
"04/10/2024","10,850","10,850","11,000","10,850","5340000","0.00%"
"03/10/2024","10,850","11,000","11,100","10,800","14560000","-1.81%"
"02/10/2024","11,050","11,150","11,200","11,000","8190000","-1.34%"
"01/10/2024","11,200","11,100","11,300","11,100","7170000","1.36%"
"30/09/2024","11,050","10,750","11,150","10,750","30200000","-4.33%"
"27/09/2024","11,550","11,750","11,750","11,500","8270000","0.00%"
"26/09/2024","11,550","11,600","11,900","11,500","15060000","1.32%"
"25/09/2024","11,400","11,400","11,450","11,250","11190000","0.44%"
"24/09/2024","11,350","11,200","11,400","11,200","3970000","0.89%"
"23/09/2024","11,250","11,400","11,400","11,200","4410000","-1.32%"
"20/09/2024","11,400","11,300","11,500","11,300","10210000","0.44%"
"19/09/2024","11,350","11,450","11,500","11,300","7860000","0.44%"
"18/09/2024","11,300","11,250","11,500","11,250","7790000","0.89%"
"17/09/2024","11,200","11,200","11,350","10,650","30680000","0.00%"
"16/09/2024","11,200","11,550","11,650","11,200","10830000","-3.03%"
"13/09/2024","11,550","11,550","11,650","11,400","10300000","1.32%"
"12/09/2024","11,400","11,800","11,850","11,300","17570000","-3.80%"
"11/09/2024","11,850","12,750","12,750","11,850","68030000","-6.69%"
"10/09/2024","12,700","13,300","13,300","12,700","12250000","-3.79%"
"09/09/2024","13,200","13,000","13,400","12,900","16010000","1.54%"
"06/09/2024","13,000","12,950","13,000","12,650","9060000","0.39%"
"05/09/2024","12,950","13,000","13,250","12,800","13100000","0.00%"
"04/09/2024","12,950","12,750","13,000","12,650","13460000","0.00%"
"30/08/2024","12,950","13,000","13,050","12,750","14660000","-0.38%"
"29/08/2024","13,000","13,250","13,300","12,950","9150000","-2.26%"
"28/08/2024","13,300","13,300","13,500","12,850","19710000","0.00%"
"27/08/2024","13,300","13,200","13,350","13,050","13240000","0.76%"
"26/08/2024","13,200","13,250","13,400","13,100","21520000","0.00%"
"23/08/2024","13,200","12,650","13,350","12,550","28520000","2.33%"
"22/08/2024","12,900","12,650","13,100","12,500","23820000","2.38%"
"21/08/2024","12,600","12,750","12,900","12,500","12880000","-0.79%"
"20/08/2024","12,700","12,100","12,800","12,000","25450000","4.96%"
"19/08/2024","12,100","12,150","12,400","12,000","15370000","1.26%"
"16/08/2024","11,950","11,250","11,950","11,250","35450000","6.70%"
"15/08/2024","11,200","11,200","11,250","11,050","5300000","0.45%"
"14/08/2024","11,150","11,300","11,400","11,100","5110000","-0.89%"
"13/08/2024","11,250","11,250","11,400","11,150","4560000","0.45%"
"12/08/2024","11,200","11,400","11,400","11,150","5320000","-1.75%"
"09/08/2024","11,400","11,600","11,600","11,250","7630000","0.00%"
"08/08/2024","11,400","11,400","11,600","11,300","7510000","0.00%"
"07/08/2024","11,400","11,350","11,800","11,300","13640000","0.44%"
"06/08/2024","11,350","11,250","11,500","11,000","11770000","3.18%"
"05/08/2024","11,000","11,500","11,500","10,800","13630000","-4.35%"
"02/08/2024","11,500","11,200","11,500","11,050","11000000","2.68%"
"01/08/2024","11,200","11,900","11,900","11,100","10560000","-5.49%"
"31/07/2024","11,850","11,900","12,150","11,700","18350000","3.95%"
"30/07/2024","11,400","10,900","11,400","10,600","18410000","3.64%"
"29/07/2024","11,000","11,150","11,200","11,000","6590000","-0.45%"
"26/07/2024","11,050","11,300","11,400","10,900","9050000","-2.21%"
"25/07/2024","11,300","11,400","11,400","11,150","4820000","-0.88%"
"24/07/2024","11,400","11,150","11,600","11,000","9830000","2.70%"
"23/07/2024","11,100","11,400","11,400","11,100","9340000","-0.45%"
"22/07/2024","11,150","11,900","11,900","11,100","39070000","-6.30%"
"19/07/2024","11,900","12,350","12,400","11,850","12410000","-3.64%"
"18/07/2024","12,350","12,250","12,350","12,000","7880000","2.07%"
"17/07/2024","12,100","12,600","12,750","11,950","22630000","-3.97%"
"16/07/2024","12,600","13,200","13,250","12,500","22600000","-4.55%"
"15/07/2024","13,200","13,300","13,400","13,050","6520000","-0.38%"
"12/07/2024","13,250","13,500","13,500","13,250","4320000","-1.12%"
"11/07/2024","13,400","13,150","13,500","13,150","10050000","1.90%"
"10/07/2024","13,150","13,300","13,350","13,100","9360000","-1.13%"
"09/07/2024","13,300","13,250","13,400","13,250","6540000","0.38%"
"08/07/2024","13,250","13,550","13,550","13,200","5360000","0.38%"
"05/07/2024","13,200","13,350","13,450","13,150","8730000","-1.49%"
"04/07/2024","13,400","13,550","13,650","13,350","5550000","-0.74%"
"03/07/2024","13,500","13,500","13,700","13,400","6000000","0.37%"
"02/07/2024","13,450","13,400","13,500","13,250","4830000","1.13%"
"01/07/2024","13,300","13,350","13,400","13,150","3810000","0.00%"
"28/06/2024","13,300","13,550","13,800","13,300","10150000","-1.85%"
"27/06/2024","13,550","13,450","13,650","13,150","8550000","1.88%"
"26/06/2024","13,300","13,450","13,550","13,300","6040000","-0.75%"
"25/06/2024","13,400","13,300","13,500","13,250","7170000","0.75%"
"24/06/2024","13,300","13,400","13,650","13,200","12060000","-0.75%"
"21/06/2024","13,400","13,650","13,850","13,400","11800000","-1.47%"
"20/06/2024","13,600","13,800","13,900","13,450","13620000","-2.16%"
"19/06/2024","13,900","14,100","14,100","13,800","9810000","-1.07%"
"18/06/2024","14,050","14,200","14,250","14,050","5660000","-0.35%"
"17/06/2024","14,100","14,150","14,200","14,000","8630000","-0.35%"
"14/06/2024","14,150","14,350","14,450","14,150","12860000","-1.39%"
"13/06/2024","14,350","14,450","14,550","14,350","7530000","0.00%"
"12/06/2024","14,350","14,200","14,400","14,150","9450000","1.06%"
"11/06/2024","14,200","14,750","14,750","14,200","22980000","-3.40%"
"10/06/2024","14,700","14,850","14,850","14,650","9670000","-0.34%"
"07/06/2024","14,750","14,750","14,900","14,700","12550000","0.34%"
"06/06/2024","14,700","14,800","14,850","14,600","11280000","0.00%"
"05/06/2024","14,700","14,900","15,000","14,700","13810000","-0.68%"
"04/06/2024","14,800","15,050","15,050","14,750","9020000","-1.00%"
"03/06/2024","14,950","14,650","15,150","14,650","27790000","3.46%"
"31/05/2024","14,450","14,200","14,600","14,150","11440000","2.12%"
"30/05/2024","14,150","14,100","14,200","14,050","13130000","0.00%"
"29/05/2024","14,150","14,550","14,550","14,150","15860000","-2.41%"
"28/05/2024","14,500","14,500","14,600","14,350","11430000","0.00%"
"27/05/2024","14,500","14,600","14,600","14,300","7870000","0.35%"
"24/05/2024","14,450","14,500","14,950","14,200","33030000","0.35%"
"23/05/2024","14,400","14,450","14,600","14,200","9920000","-0.35%"
"22/05/2024","14,450","14,300","14,650","14,250","22790000","1.05%"
"21/05/2024","14,300","14,300","14,300","14,000","17440000","0.00%"
"20/05/2024","14,300","14,450","14,600","14,250","15010000","0.00%"
"17/05/2024","14,300","14,200","14,400","14,100","16220000","0.35%"
"16/05/2024","14,250","14,350","14,450","14,150","15330000","0.35%"
"15/05/2024","14,200","13,700","14,400","13,700","28340000","2.90%"
"14/05/2024","13,800","13,800","13,900","13,650","9820000","0.36%"
"13/05/2024","13,750","13,650","13,750","13,550","13120000","1.48%"
"10/05/2024","13,550","13,900","13,900","13,450","20970000","-1.45%"
"09/05/2024","13,750","13,950","14,150","13,700","24730000","1.10%"
"08/05/2024","13,600","13,600","14,000","13,600","70290000","-6.85%"
"07/05/2024","14,600","14,850","14,850","14,450","28670000","-2.01%"
"06/05/2024","14,900","14,750","15,000","14,600","17990000","2.05%"
"03/05/2024","14,600","15,000","15,050","14,550","18730000","-2.34%"
"02/05/2024","14,950","15,000","15,050","14,700","15410000","-1.97%"
"26/04/2024","15,250","14,950","15,600","14,950","18370000","0.33%"
"25/04/2024","15,200","15,200","15,200","14,950","11020000","0.00%"
"24/04/2024","15,200","14,700","15,400","14,600","26740000","4.83%"
"23/04/2024","14,500","14,900","14,950","14,400","15520000","-2.68%"
"22/04/2024","14,900","14,800","15,050","14,650","23520000","3.11%"
"19/04/2024","14,450","14,800","14,950","14,200","38510000","-3.99%"
"17/04/2024","15,050","15,900","16,100","15,050","30710000","-4.44%"
"16/04/2024","15,750","16,200","16,350","15,500","48740000","-4.55%"
"15/04/2024","16,500","17,600","17,700","16,500","71600000","-6.78%"
"12/04/2024","17,700","17,800","17,950","17,700","29040000","-0.28%"
"11/04/2024","17,750","17,500","17,800","17,400","32730000","0.00%"
"10/04/2024","17,750","18,200","18,350","17,750","38900000","-1.93%"
"09/04/2024","18,100","18,200","18,250","17,800","38220000","0.00%"
"08/04/2024","18,100","18,500","18,950","18,100","49680000","-1.09%"
"05/04/2024","18,300","17,450","18,700","17,200","107990000","4.57%"
"04/04/2024","17,500","17,600","17,900","17,400","47240000","1.74%"
"03/04/2024","17,200","17,550","17,700","17,200","25740000","-1.15%"
"02/04/2024","17,400","17,400","17,400","17,050","23950000","-0.29%"
"01/04/2024","17,450","17,450","17,750","17,300","37560000","1.16%"
"29/03/2024","17,250","17,750","17,750","17,200","47110000","-2.27%"
"28/03/2024","17,650","18,300","18,300","17,550","45120000","-2.49%"
"27/03/2024","18,100","18,000","18,100","17,600","43780000","1.40%"
"26/03/2024","17,850","17,800","18,050","17,600","49150000","0.85%"
"25/03/2024","17,700","17,200","18,200","17,150","110480000","3.51%"
"22/03/2024","17,100","17,350","17,450","16,950","29120000","0.00%"
"21/03/2024","17,100","16,800","17,100","16,600","42480000","3.32%"
"20/03/2024","16,550","16,500","16,650","16,350","12080000","0.30%"
"19/03/2024","16,500","16,900","16,900","16,500","9760000","-1.20%"
"18/03/2024","16,700","16,500","17,100","16,150","36470000","1.21%"
"15/03/2024","16,500","16,450","16,800","16,400","19130000","0.30%"
"14/03/2024","16,450","16,650","16,750","16,350","16140000","-0.60%"
"13/03/2024","16,550","16,300","16,550","16,250","19860000","2.48%"
"12/03/2024","16,150","16,050","16,250","16,000","15270000","0.62%"
"11/03/2024","16,050","16,500","16,500","16,000","23740000","-2.73%"
"08/03/2024","16,500","16,950","17,050","16,450","34020000","-2.37%"
"07/03/2024","16,900","16,800","17,000","16,700","19480000","0.60%"
"06/03/2024","16,800","17,200","17,250","16,750","35810000","-2.33%"
"05/03/2024","17,200","17,500","17,500","17,100","26620000","-1.71%"
"04/03/2024","17,500","17,500","17,700","17,300","38230000","1.16%"
"01/03/2024","17,300","17,150","17,400","17,050","21860000","1.17%"
"29/02/2024","17,100","17,000","17,300","16,900","30600000","0.59%"
"28/02/2024","17,000","17,150","17,200","16,850","14950000","-0.29%"
"27/02/2024","17,050","16,950","17,100","16,750","22160000","1.49%"
"26/02/2024","16,800","16,800","16,950","16,550","23430000","-1.18%"
"23/02/2024","17,000","17,100","17,250","16,600","37280000","-0.58%"
"22/02/2024","17,100","17,350","17,400","17,100","22160000","-1.44%"
"21/02/2024","17,350","17,700","17,800","17,300","30970000","-1.14%"
"20/02/2024","17,550","17,550","17,650","17,300","36290000","0.00%"
"19/02/2024","17,550","17,700","17,800","17,400","29940000","-0.85%"
"16/02/2024","17,700","17,500","18,000","17,500","35470000","1.14%"
"15/02/2024","17,500","17,500","17,650","17,300","25950000","1.16%"
"07/02/2024","17,300","17,300","17,450","17,050","22940000","0.29%"
"06/02/2024","17,250","17,000","17,500","17,000","32140000","1.47%"
"05/02/2024","17,000","17,000","17,100","16,750","13410000","0.00%"
"02/02/2024","17,000","16,700","17,350","16,650","66160000","1.80%"
"01/02/2024","16,700","16,750","16,900","16,600","13570000","0.00%"
"31/01/2024","16,700","17,000","17,050","16,600","25860000","1.52%"
"30/01/2024","16,450","16,400","16,550","16,300","9550000","0.30%"
"29/01/2024","16,400","16,650","16,750","16,350","8980000","-1.20%"
"26/01/2024","16,600","16,600","16,900","16,600","10340000","0.00%"
"25/01/2024","16,600","16,750","16,800","16,500","8640000","-0.60%"
"24/01/2024","16,700","17,000","17,050","16,650","17050000","-1.76%"
"23/01/2024","17,000","17,300","17,350","16,900","14190000","-1.73%"
"22/01/2024","17,300","16,400","17,400","16,200","32570000","5.49%"
"19/01/2024","16,400","16,550","16,550","16,250","8540000","0.61%"
"18/01/2024","16,300","16,400","16,600","16,250","9810000","0.62%"
"17/01/2024","16,200","16,450","16,600","16,100","25320000","-2.70%"
"16/01/2024","16,650","16,200","16,700","16,150","8610000","2.15%"
"15/01/2024","16,300","16,500","16,600","16,300","7570000","0.00%"
"12/01/2024","16,300","16,650","16,750","16,050","28030000","-3.26%"
"11/01/2024","16,850","16,900","17,050","16,750","11970000","-0.30%"
"10/01/2024","16,900","17,050","17,200","16,800","13260000","-0.88%"
"09/01/2024","17,050","17,400","17,450","17,000","12910000","-1.45%"
"08/01/2024","17,300","17,050","17,500","17,000","23760000","2.67%"
"05/01/2024","16,850","16,850","17,050","16,800","9150000","0.00%"
"04/01/2024","16,850","16,900","17,150","16,850","21530000","0.30%"
"03/01/2024","16,800","16,700","16,850","16,650","8770000","0.30%"
"02/01/2024","16,750","17,200","17,300","16,700","13550000","-1.76%"
"29/12/2023","17,050","16,700","17,250","16,700","24840000","2.10%"
